YB,l,b,r,dl,db,dr,hit rate
304,10.88618006,-0.049401619,0.002138691,0.000379948,0.000315589,0.000705146,0.157894737
305,10.96495475,0.009027635,0.003896864,0.000618164,0.000796287,0.00230776,0.651162791
306,10.97040262,0.134114388,0.002928655,0.000561314,0.000335355,0.001757795,0.375
307,10.99288919,-0.369966058,0.00515162,0.000573695,0.000616422,0.001653533,0.607142857
308,11.03371997,0.063525339,0.004939538,0.000681209,0.000797125,0.0018849,0.756756757
309,11.07305282,-0.228466005,0.005030388,0.001114572,0.001699874,0.002950019,0.455882353
310,11.111339,-0.400237224,0.005423326,0.000662934,0.000902426,0.002388949,0.463414634
311,11.17175466,-0.065454727,0.003843223,0.000430166,0.000573607,0.001150059,0.717948718
312,11.27430656,-0.052018518,0.003456247,0.000391833,0.000386418,0.001530699,0.527777778
313,11.2817794,0.202882665,0.001942327,0.000322638,0.000533825,0.000703496,0.388888889
314,11.32537143,0.660432174,0.002322361,0.000204948,0.000331952,0.000761589,0.333333333
315,11.33489717,0.058309725,0.001705503,0.000211735,0.000191112,0.000693654,0.259259259
316,11.56010203,-0.10532095,0.002039832,0.000242258,0.000213509,0.000935051,0.214285714
317,11.5961265,-0.128062335,0.002016619,0.000327336,0.000311502,0.000598441,0.263157895
318,11.6539069,-0.211223067,0.002051382,0.000430251,0.000372625,0.000668846,0.205128205
319,11.68475665,-0.201517167,0.001953331,0.000179729,0.000138418,0.000854531,0.3125
320,11.68721942,-0.226532064,0.003016892,0.000372402,0.000598933,0.001109616,0.282051282
321,11.74250222,-0.232645874,0.004556946,0.00079893,0.000758756,0.001487083,0.761904762
322,11.74739949,-0.136305791,0.002662062,0.000418574,0.00039664,0.001281133,0.35483871
323,11.7520497,-0.150573151,0.002039497,0.000351041,0.000405166,0.000494155,0.35483871
324,11.75859533,-0.150477575,0.002112525,0.000428616,0.001045386,0.000872753,0.161290323
325,11.76817499,-0.032348938,0.001953014,0.000328802,0.000201763,0.000517031,0.2
326,11.77173868,-0.040823796,0.003584134,0.00100683,0.001132972,0.001572808,0.22972973
327,11.77358331,-0.072209633,0.002713029,0.000290255,0.000466706,0.001376328,0.166666667
328,11.77889885,0.178224549,0.002918532,0.001174143,0.000684592,0.00137902,0.142857143
329,11.81973172,0.836222562,0.002936659,0.000700753,0.000416699,0.001687107,0.176470588
330,11.89184654,-0.217492236,0.00229561,0.000258004,0.000279563,0.000516051,0.25
331,11.90142326,0.726605262,0.002388127,0.00062505,0.000383416,0.001284115,0.153846154
332,11.92898106,0.760095785,0.003512165,0.001002151,0.000777096,0.001251977,0.260869565
333,11.93732169,-0.614619007,0.005580737,0.000971537,0.00269035,0.003869929,0.547619048
334,11.94663014,-0.036098353,0.004255484,0.001597093,0.000678209,0.00146679,0.546875
335,11.94828051,-0.596960208,0.0034265,0.000582324,0.001346809,0.002146066,0.384615385
336,11.97781435,-0.097599826,0.003425287,0.000455154,0.000475595,0.001182974,0.45
337,11.98224799,0.554946899,0.002311924,0.000536454,0.000547157,0.000313881,0.172413793
338,11.99204472,-0.274500702,0.002803764,0.000172227,0.000333693,0.000838702,0.15625
339,12.0102983,-0.256828454,0.001930047,0.000219314,0.000269619,0.000632984,0.162162162
340,12.02687269,-0.153056686,0.002562959,0.000286832,0.00061275,0.000829294,0.413043478
341,12.08906178,-0.414721353,0.005559885,0.000968612,0.001429527,0.001864089,0.632352941
342,12.14519715,-0.041664023,0.002823504,0.000567326,0.000475102,0.000589994,0.454545455
343,12.15829861,-0.134639826,0.002007434,0.000177707,0.000413319,0.000634989,0.11627907
344,12.1903187,-0.104215586,0.003552056,0.00047047,0.001124079,0.001331702,0.375
345,12.19362171,-0.111854257,0.001908851,0.000285545,0.000272445,0.000616517,0.458333333
346,12.19786566,-0.163704455,0.003831609,0.000225751,0.000333869,0.000479845,0.219512195
347,12.20108839,-0.106965993,0.001862295,0.001645594,0.000380229,0.000655648,0.4375
348,12.20302031,-0.110624561,0.001823472,0.000515156,0.000332192,0.000572587,0.270833333
349,12.20596743,0.118577654,0.004054062,0.000276129,0.000360357,0.000820144,0.148148148
350,12.20745933,-0.274528218,0.002045741,0.000540784,0.000339696,0.001200999,0.388888889
351,12.20854605,-0.10392971,0.002137912,0.000475745,0.000361008,0.00058884,0.416666667
352,12.210576,-0.097255127,0.001586228,0.000302647,0.00032015,0.000378465,0.333333333
353,12.21283523,-0.118604845,0.001788811,0.000199971,0.000627729,0.000470658,0.195121951
354,12.21650042,-0.101128798,0.001387116,0.000356626,0.00020983,0.000396433,0.3125
355,12.2388212,0.336593408,0.003017241,0.000536256,0.000521437,0.000863218,0.725
356,12.34838046,-0.006395353,0.002061504,0.000491866,0.00064972,0.001398878,0.25
357,12.38218705,0.002954968,0.003200874,0.000337349,0.000467044,0.000880236,0.739130435
358,12.39083164,0.330137584,0.002470478,0.000190679,0.000339246,0.000689525,0.296296296
359,12.39642412,-0.464836812,0.003843956,0.001156538,0.000699558,0.001250698,0.32
360,12.39738756,0.228045322,0.003253392,0.000638128,0.000383028,0.000705172,0.177777778
361,12.40627425,-0.469062554,0.004657162,0.000717958,0.00049731,0.001373399,0.594594595
362,12.41415785,0.540735199,0.004733396,0.001042058,0.000862734,0.00187934,0.243902439
363,12.429497,-0.049626441,0.00480533,0.000613923,0.000988734,0.002489357,0.615384615
364,12.46322266,0.246736322,0.003185609,0.000535117,0.000549879,0.000972066,0.411764706
365,12.470933,0.097600932,0.003352544,0.000539251,0.000524845,0.001254285,0.628571429
366,12.471556,0.086187456,0.002682155,0.000711109,0.000338231,0.001290044,0.531914894
367,12.56295564,-0.003657449,0.003234597,0.000397508,0.000398495,0.001403991,0.555555556
368,12.56654555,0.640684514,0.002703575,0.000259367,0.00029548,0.000843582,0.193548387
369,12.59615509,-0.089437608,0.004067165,0.00091971,0.000487575,0.002112757,0.75
370,12.62998961,0.070318022,0.004473824,0.000617808,0.001240826,0.001430175,0.576923077
371,12.63247073,-0.016949963,0.004753448,0.000583273,0.000419082,0.000940095,0.681818182
372,12.6806168,0.007454017,0.003695079,0.001009568,0.000923304,0.002337057,0.35483871
373,12.68429504,-0.183959487,0.004764453,0.000520506,0.000688346,0.001255969,0.236842105
374,12.71761027,0.68790584,0.002821732,0.000435867,0.000808367,0.000938625,0.25
375,12.72706838,-0.218918822,0.005912264,0.000770768,0.000834708,0.001979203,0.485714286
376,12.73522956,0.685498967,0.003869268,0.000519901,0.000573443,0.002011278,0.833333333
377,12.73914565,-0.112538109,0.002986957,0.001667742,0.000690611,0.00160731,0.366666667
378,12.77493462,0.333108388,0.00606092,0.000747252,0.001403195,0.00153364,0.620689655
379,12.78669669,-0.178183357,0.003444252,0.000427725,0.00031584,0.001095641,0.578947368
380,12.80428462,-0.205106481,0.002789729,0.000523755,0.000662931,0.000453277,0.282051282
381,12.80510091,-0.196610548,0.003479143,0.000909237,0.000605096,0.000972494,0.282051282
382,12.81304317,-0.198580947,0.0024485,0.000449835,0.000204318,0.000389211,0.230769231
383,12.81545407,-0.894897901,0.003771617,0.00050225,0.000272303,0.000604968,0.153846154
384,12.8496475,-0.309529738,0.00355982,0.000434555,0.000351467,0.000589158,0.611111111
385,12.87986048,0.49562168,0.002548181,0.000313924,0.000368453,0.000843167,0.457142857
386,12.8830054,-0.284632504,0.00397865,0.000692752,0.000608853,0.001033657,0.59375
387,12.88350958,0.480314742,0.005399394,0.000426179,0.000633188,0.002035655,0.636363636
388,12.88586236,0.473642568,0.002132582,0.000443108,0.000516125,0.000692668,0.272727273
389,12.88864028,0.508332197,0.001627706,0.000122567,7.91E-05,0.000592273,0.142857143
390,12.89069599,0.494745619,0.002739865,0.000484384,0.000414269,0.000746087,0.485714286
391,12.90276898,-0.026203774,0.002368518,0.000380896,0.000574551,0.000843501,0.378378378
392,12.91757657,0.487812794,0.003589318,0.000550151,0.000682982,0.001279178,0.542857143
393,12.93248953,-0.079021649,0.004704881,0.000546606,0.00089521,0.001220078,0.480769231
394,12.97782915,-0.271745293,0.00217198,0.000275347,0.00026952,0.001263135,0.3
395,12.99178496,-0.355181838,0.001644554,0.000195928,0.00035953,0.000376852,0.1875
396,12.99959379,-0.359384543,0.004333434,0.000442644,0.000624379,0.001636695,0.326923077
397,13.07787882,-0.310915385,0.006015349,0.000543841,0.001878418,0.002530455,0.464285714
398,13.08665661,0.732790789,0.003201459,0.000506109,0.000500193,0.001711987,0.482758621
399,13.1316418,-0.148171835,0.003655299,0.000256742,0.000428466,0.001009395,0.733333333
400,13.18759283,0.041337237,0.006735004,0.001033089,0.001079293,0.003259515,0.171428571
401,13.20934675,-0.14409747,0.003765732,0.000679656,0.00046998,0.001594454,0.588235294
402,13.25692982,-0.410999659,0.004392956,0.00037575,0.000436611,0.00225329,0.487179487
403,13.28738105,-0.33065885,0.002054229,0.0002663,0.000186973,0.000692276,0.181818182
404,13.31693137,-0.025052374,0.003359825,0.000611113,0.000735619,0.001109849,0.205128205
405,13.32210904,0.096846301,0.003724066,0.000389344,0.000546018,0.001202271,0.631578947
406,13.33359273,-0.009530498,0.002365837,0.000366716,0.000568799,0.000769945,0.230769231
407,13.38091274,-0.158954499,0.00168535,0.000202996,0.000251438,0.000579334,0.25
408,13.38481119,0.066379846,0.005635813,0.000490112,0.000586858,0.00124455,0.75
409,13.43359704,-0.74366803,0.004513549,0.000378178,0.000441229,0.001457406,0.867924528
410,13.49770167,-0.211253277,0.002899362,0.000480982,0.000430522,0.000815179,0.444444444
411,13.50882164,0.938191315,0.003951303,0.000572668,0.00061142,0.001349586,0.666666667
412,13.536035,-0.177742716,0.00149932,0.000217597,0.000252217,0.000231592,0.145454545
413,13.54324488,-0.179854102,0.002592,0.000714187,0.000779002,0.000989129,0.145454545
414,13.54804493,0.026406037,0.002005129,0.000230642,0.000175545,0.000501456,0.21875
415,13.56531863,0.840111489,0.002958032,0.000128362,0.00075718,0.001706695,0.15625
416,13.57735328,-0.02747458,0.002356892,0.000373584,0.000376337,0.000570608,0.515151515
417,13.63118028,0.193721621,0.005322734,0.000820106,0.000593043,0.001956245,0.742857143
418,13.65050922,0.097485397,0.003644917,0.000547958,0.000484834,0.001222686,0.422222222
419,13.65142168,0.526540705,0.002573284,0.000403136,0.000717131,0.000900808,0.323529412
420,13.67344994,-0.010831946,0.003467376,0.000707608,0.000610982,0.001082865,0.450980392
421,13.7245201,-0.437854236,0.002208298,0.000318517,0.000637753,0.000677314,0.195652174
422,13.72589138,-0.443537804,0.003251059,0.000740484,0.000704856,0.001825915,0.391304348
423,13.77046715,0.618703614,0.003333382,0.000506042,0.000622342,0.001593222,0.760869565
424,13.77682276,0.488495959,0.004318437,0.000472749,0.000533066,0.000881011,0.87804878
425,13.78495237,0.610820317,0.0027484,0.000463569,0.000450154,0.00081453,0.130434783
426,13.79743964,0.167920096,0.003221226,0.000664366,0.000604561,0.00163146,0.368421053
427,13.798498,-0.547882193,0.005978453,0.001351134,0.000991001,0.002197529,0.526315789
428,13.80268726,-0.540488088,0.003032886,0.000715068,0.000548675,0.001031178,0.210526316
429,13.82577346,0.569687691,0.005746374,0.000963807,0.001117041,0.002499653,0.666666667
430,13.83579145,0.183902613,0.005798339,0.001809875,0.001371741,0.002291599,0.472727273
431,13.87695786,0.282110819,0.00518195,0.000545796,0.000534203,0.002370179,0.413793103
432,13.88835197,-0.476272413,0.002988496,0.000279149,0.000312948,0.001529419,0.172413793
433,13.9005497,0.30080319,0.006386918,0.000569387,0.000985848,0.0014848,0.333333333
434,13.96267738,-0.145544897,0.004038393,0.000772324,0.00141352,0.001304081,0.52173913
435,13.96807424,-0.131521454,0.001649729,0.000145644,0.000114195,0.000210778,0.195121951
436,13.97402695,-0.39554704,0.003398696,0.000502692,0.000482543,0.000845473,0.139534884
437,13.97730112,-0.746963554,0.00169102,0.000186659,0.000186744,0.000362732,0.2
438,13.98306565,-0.788157658,0.001484782,0.000196241,0.000240328,0.000182687,0.2
439,13.98794324,-0.861115222,0.006146107,0.000492112,0.000328231,0.002604572,0.214285714
440,13.99608007,-0.416472817,0.003502399,0.000444759,0.000749794,0.00094359,0.584615385
441,14.0011535,0.334402564,0.002732439,0.00038371,0.00044629,0.000976358,0.30952381
442,14.03286096,-0.515706508,0.004178864,0.000438448,0.000600227,0.001130339,0.285714286
443,14.10238598,0.090663078,0.005354517,0.001202915,0.001722789,0.002479198,0.625
444,14.11263901,-0.566534593,0.004704157,0.000761853,0.000846569,0.00135677,0.4
445,14.15329979,-0.611250593,0.004578187,0.000641322,0.000521765,0.001616509,0.707317073
446,14.17426771,0.023028923,0.004408633,0.000922724,0.000811419,0.002007752,0.8125
447,14.20706707,-0.109407963,0.005843376,0.000631695,0.000726986,0.001921152,0.333333333
448,14.25799614,-0.549882427,0.002331578,0.000228138,0.00028512,0.00044476,0.277777778
449,14.27603309,-0.159669941,0.00378271,0.000248705,0.000282466,0.000879819,0.357142857
450,14.30262134,-1.027616522,0.002967237,0.000479,0.000429215,0.001221818,0.40625
451,14.32169066,0.025635907,0.003792773,0.000496887,0.00031821,0.001162008,0.590909091
452,14.33123693,-0.638866368,0.004502615,0.000507513,0.000495448,0.001414353,0.350877193
453,14.34539065,0.262210991,0.002730597,0.000655987,0.00036931,0.001377313,0.315789474
454,14.3519368,-0.643270142,0.005610893,0.000838792,0.000965891,0.001909803,0.575342466
455,14.36048541,0.086240763,0.00373059,0.000583245,0.000911393,0.001638752,0.333333333
456,14.37520227,-0.517781231,0.003054611,0.000390981,0.000513466,0.001270267,0.409090909
457,14.38564748,0.10741219,0.00322734,0.000297878,0.000438735,0.001493229,0.583333333
458,14.39022709,-0.02127228,0.004284412,0.000266078,0.000618381,0.000862633,0.264705882
459,14.4056702,-0.204848136,0.002989307,0.000392016,0.000478015,0.001261655,0.58974359
460,14.41861234,-0.689869363,0.002926455,0.000402783,0.000536434,0.001020771,0.342105263
461,14.44757764,-0.596412915,0.003497005,0.00056059,0.000673459,0.000780666,0.604651163
462,14.47805647,-0.106743327,0.003998536,0.000639274,0.000785601,0.001174844,0.368421053
463,14.47945679,-0.003675042,0.001988563,0.000807878,0.000895395,0.00161614,0.218181818
464,14.49014338,0.02152815,0.004277159,0.000747193,0.000456177,0.001449237,0.361111111
465,14.50699318,-0.266657878,0.002654378,0.000388983,0.000304834,0.00102602,0.717948718
466,14.59094831,-0.125034982,0.003825302,0.00160398,0.000630168,0.002554714,0.613636364
467,14.60650523,0.01715679,0.001644952,0.000208684,0.000188892,0.000267646,0.181818182
468,14.62999893,0.301694857,0.005410759,0.000603643,0.000861414,0.001776592,0.853658537
469,14.64150898,0.633652423,0.00339097,0.000399814,0.001563707,0.000818394,0.340425532
470,14.64290613,-0.777167875,0.008070106,0.000816433,0.000935769,0.001745591,0.263157895
471,14.66313539,0.027972458,0.004116345,0.000912611,0.000658415,0.001779644,0.260869565
472,14.67822389,-0.205043208,0.001832983,0.000281842,0.000125926,0.000446865,0.205882353
473,14.67849302,0.039420633,0.001943436,0.000308746,0.000527412,0.000772741,0.132075472
474,14.68382292,0.028184078,0.002914499,0.000445452,0.000670791,0.001216719,0.236842105
475,14.76710618,0.286792032,0.002929548,0.000381916,0.000449299,0.000963968,0.257142857
476,14.77856336,-0.332939978,0.003429257,0.000632242,0.000214938,0.000770095,0.098039216
477,14.81726428,-0.113569734,0.003493271,0.000383663,0.00070147,0.001290808,0.181818182
478,14.84410215,-0.310485207,0.004791146,0.000167368,0.000768113,0.001052362,0.333333333
479,14.8829154,-0.196536505,0.002721125,0.000462666,0.000327314,0.000650363,0.651162791
480,14.88934539,-0.401649134,0.005716098,0.000513168,0.000886366,0.002100925,0.921052632
481,14.92174397,0.069685087,0.004410217,0.000531393,0.001128356,0.001236639,0.622222222
482,14.92586147,0.021876161,0.004383879,0.000716205,0.000729843,0.002085308,0.47826087
483,14.97784659,-0.955543641,0.007683131,0.000421075,0.000845891,0.003050251,0.225806452
484,14.9825125,0.028585326,0.001967549,0.00055908,0.00057657,0.000463086,0.113636364
485,14.9868467,-0.122040752,0.003246177,0.000594201,0.000278923,0.001070787,0.5625
486,15.05279247,0.082080435,0.001656532,0.000161238,0.000303689,0.000529306,0.285714286
487,15.07535676,-0.121276218,0.004320515,0.00036988,0.000793353,0.001296401,0.605263158
488,15.07993321,-0.983867006,0.006470158,0.000741451,0.001174658,0.003703592,0.333333333
489,15.08117608,-0.947882579,0.002913057,0.000338318,0.000405198,0.00133514,0.315789474
490,15.12964334,-0.525351409,0.006179507,0.000866524,0.001065812,0.001376828,0.264705882
491,15.17661757,0.04350014,0.004224182,0.000493037,0.00049814,0.001315799,0.6
492,15.18331972,-0.152439106,0.004289512,0.000573636,0.001282984,0.001142616,0.660377358
493,15.18334378,-0.163052861,0.00265225,0.000262755,0.000373707,0.000438673,0.142857143
494,15.19470283,0.234179169,0.00178235,0.000529675,0.000447642,0.000570282,0.175
495,15.2170683,0.284735649,0.004014589,0.000489684,0.000576604,0.001969872,0.166666667
496,15.28006749,-0.597802927,0.005466425,0.000939125,0.000694748,0.002189778,0.333333333
497,15.36476192,-0.416129859,0.004613088,0.000400923,0.000747987,0.000952848,0.5
498,15.45670626,0.117465364,0.001812685,0.00023727,0.000266522,0.000455563,0.384615385
499,15.45917609,0.253139842,0.001481554,5.00E-05,0.000107357,0.000190067,0.272727273
500,15.48419102,-0.515376566,0.002168359,0.000197713,0.000349199,0.000621758,0.291666667
501,15.50748329,-0.384675624,0.003564097,0.000200755,7.81E-05,0.000574978,0.147058824
502,15.51648975,-1.019027406,0.003842245,0.00053485,0.000683122,0.001332992,0.333333333
503,15.52094144,0.189649254,0.004428378,0.000810001,0.001115717,0.001549246,0.564102564
504,15.54919757,-1.006640925,0.004950294,0.000805435,0.000481299,0.002610023,0.344827586
505,15.56517162,-0.639716737,0.001475299,0.000312283,0.000141815,0.000293515,0.208333333
506,15.63770001,-0.231243028,0.003849797,0.000335577,0.000456823,0.000825425,0.222222222
507,15.64050356,-0.218749243,0.003642521,0.000527531,0.000524864,0.001783727,0.135135135
508,15.65403967,-0.224537049,0.002720832,0.000299832,0.000451197,0.001021188,0.108108108
509,15.65596291,-0.479154488,0.002818261,0.000460497,0.00029251,0.000820057,0.657142857
510,15.67464561,-0.417496938,0.002132942,0.000487187,0.000380664,0.00088293,0.135135135
511,15.75727808,-0.223249349,0.001578537,0.000241722,0.000263786,0.000636894,0.139534884
512,15.82102108,-0.312522095,0.002579855,0.000455093,0.000329554,0.001159442,0.446808511
513,15.89854257,0.551625224,0.004850984,0.000470836,0.000663674,0.002598677,0.212765957
514,15.91792317,-0.699974361,0.003029623,0.000392148,0.000435899,0.001805065,0.483870968
515,16.14400919,0.00808716,0.002735481,0.000437099,0.000481853,0.00110595,0.4
516,16.21792893,-0.090986816,0.002267285,0.000314248,0.000460902,0.000730148,0.363636364
517,16.29589528,-0.181305962,0.002202912,0.000225784,0.000387593,0.000690999,0.185185185
518,16.31100068,-0.476608759,0.003982897,0.000396058,0.000353279,0.001398062,0.616666667
519,16.3116153,-0.745918858,0.003631106,0.000621699,0.000231231,0.002001974,0.578947368
520,16.33521632,-0.075041295,0.002325889,0.000620387,0.000133383,0.000767759,0.275862069
