YB,YB_long,YB_lat,8umphotom,standard error 8,N8,EX8,12umphotom,standard error 12,N12,EX12,24umphotom,standard error 24,N24,EX24,70umphotom,standard error 70,N70,EX70
ID Number,degree,degree,Jy,error,count,excluded count,Jy,error,count,excluded count,Jy,error,count,excluded count,Jy,error,count,excluded count
5142,336.3659882,-0.004663199,2.7979,0.2222,4,0,1.8202,0.2016,4,0,,,,,574.9345,29.9404,4,0
5143,336.3684574,-0.001133683,2.3925,0.3954,4,0,1.5426,0.402,4,0,,,,,444.6086,129.7941,4,0
5144,336.4097202,-0.256919045,1.204,0.0293,4,0,0.227,0.013,4,0,,,,,174.7886,7.2114,4,0
5145,336.4117155,-0.07826978,0.1857,0.0098,4,0,0.0469,0.0073,4,0,0.2919,0.0431,4,0,5.9339,0.3285,4,0
5146,336.4144629,-0.080737207,0.1726,0.0278,4,0,0.0207,0.0027,4,0,0.1561,0.0223,4,0,1.8201,0.438,4,0
5147,336.4197162,-0.978378075,0.0143,0.0116,4,0,0.0039,0.0004,4,0,0.0218,0.0027,4,0,0.5946,0.0602,4,0
5148,336.427693,-0.071637351,0.3027,0.0256,4,0,0.0686,0.0092,4,0,0.8397,0.0435,4,0,15.1804,0.8336,4,0
5149,336.4406078,-0.259722992,2.1551,0.094,4,0,0.305,0.024,4,0,,,,,83.4451,3.3472,4,0
5150,336.4413719,-0.252702129,1.2718,0.1485,4,0,0.232,0.0138,4,0,2.287,0.0968,3,0,37.8889,1.149,4,0
5151,336.4965289,-0.26979129,0.5234,0.1416,4,0,0.129,0.0176,4,0,0.7582,0.0712,3,0,35.3055,4.3856,4,0
5152,336.4968542,-0.259422178,2.3588,0.4108,4,0,1.8825,0.2384,4,0,,,,,270.9103,6.4898,4,0
5153,336.5133314,-0.33174512,0.0977,0.013,4,0,0.0384,0.0031,4,0,0.2927,0.0063,4,0,4.6507,0.1427,4,0
5154,336.5383216,-0.180976957,1.3177,0.1649,4,0,0.2999,0.0407,4,0,,,,,75.2345,5.2279,4,0
5155,336.5422261,-0.189848242,0.9455,0.1736,4,0,0.2963,0.0786,4,0,,,,,28.4748,3.1575,4,0
5156,336.5486051,-0.208348293,1.3726,0.11,4,0,0.6712,0.0317,4,0,5.8072,0.1891,4,0,58.5358,2.0982,4,0
5157,336.5653679,-0.08248044,1.201,0.1932,4,0,0.2864,0.085,4,0,1.9358,0.2548,4,0,43.348,7.0845,4,0
5158,336.6540939,-1.076891631,0.4905,0.1308,4,0,0.2395,0.0278,4,0,,,,,15.8088,0.1774,4,0
5159,336.6883222,0.099512738,1.2018,0.1422,4,0,0.2541,0.0184,4,0,1.2313,0.1248,4,0,21.5443,1.27,4,0
5160,336.695131,-0.093210346,0.4694,0.0243,4,0,0.117,0.0148,4,0,1.7932,0.1394,4,0,37.3538,3.7134,4,0
5161,336.7035791,0.020280885,0.7914,0.048,4,0,0.216,0.026,4,0,1.7414,0.1061,4,0,31.2454,3.4642,4,0
5162,336.7716009,0.246980298,1.6931,0.2005,4,0,1.0889,0.0491,4,0,9.3634,0.2348,4,0,54.0476,2.5988,4,0
5163,336.8095469,0.254446372,0.3517,0.1223,4,0,0.1653,0.0248,4,0,0.9693,0.0268,4,0,19.8937,0.8318,4,0
5164,336.815399,0.46063747,0.1862,0.0286,4,0,0.0554,0.0111,4,0,0.114,0.0121,4,0,2.9527,0.4384,4,0
5165,336.8229631,-0.282020738,0.2648,0.0614,4,0,0.1191,0.0084,4,0,0.7303,0.0356,4,0,18.751,3.7072,4,0
5166,336.8658963,0.000950108,2.9253,0.8228,4,0,,,,,,,,,659.1428,88.1984,4,0
5167,336.8700799,-0.004263928,1.8464,0.2496,4,0,,,,,,,,,99.1956,11.2802,4,0
5168,336.8755324,-0.455128499,0.2103,0.0662,4,0,0.0301,0.0151,4,0,0.066,0.0175,4,0,2.3972,0.1236,4,0
5169,336.8861852,0.048707404,7.0613,0.2764,4,0,,,,,,,,,227.1823,7.6207,4,0
5170,336.8880769,0.065050869,1.2079,0.1192,4,0,0.5933,0.0589,3,0,,,,,27.4418,0.623,4,0
5171,336.9001393,-0.032113491,0.9272,0.029,4,0,0.3889,0.0261,4,0,6.2225,0.1112,4,0,251.177,3.6264,4,0
5172,336.9017146,-0.1510994,1.1311,0.1554,4,0,0.6515,0.0566,4,0,3.4924,0.5284,4,0,56.2082,1.8722,4,0
5173,336.9139032,-0.02443812,0.8597,0.047,4,0,0.2355,0.0349,4,0,2.7088,0.2258,4,0,98.1242,6.7853,4,0
5174,336.9342146,-0.185156801,0.7064,0.0026,4,0,0.1115,0.0064,4,0,0.9859,0.0362,4,0,29.6909,0.9074,4,0
5175,336.9397652,-0.390831987,0.0763,0.0022,4,0,0.046,0.0035,4,0,0.1101,0.0079,4,0,3.2501,0.1285,4,0
5176,336.9473015,-0.164775321,0.6489,0.1142,4,0,0.18,0.0154,4,0,1.2471,0.1222,4,0,25.7589,1.0442,4,0
5177,336.9851885,-0.004804686,1.9049,0.1004,4,0,0.6399,0.0456,4,0,7.0481,0.2701,4,0,122.7021,16.2222,4,0
5178,336.9891138,0.110543377,2.0191,0.2037,4,0,0.548,0.0426,4,0,2.8246,0.0958,4,0,62.3965,2.8256,4,0
5179,337.0011801,-0.029720472,2.2528,0.1945,4,0,0.7852,0.0362,4,0,5.5329,0.3525,3,0,55.3789,12.9642,4,0
5180,337.0039795,0.322825105,3.4376,0.1614,4,0,1.4615,0.205,4,0,,,,,294.4441,15.7756,4,0
5181,337.0450127,0.030381644,0.7816,0.0372,4,0,0.1744,0.0107,4,0,0.5462,0.0232,4,0,21.9349,0.5644,4,0
5182,337.046589,-0.000769601,1.4415,0.099,4,0,0.623,0.0352,4,0,5.8037,0.1338,4,0,62.3558,2.3872,4,0
5183,337.0493353,-1.055615691,1.175,0.0363,4,0,0.3831,0.0224,4,0,,,,,15.2404,0.7879,4,0
5184,337.0835834,-0.480989686,0.4297,0.016,4,0,0.173,0.0095,4,0,0.4173,0.0179,4,0,9.5678,0.2236,4,0
5185,337.0982203,-0.966651968,0.3062,0.0612,4,0,0.2491,0.0253,4,0,3.5055,0.2726,4,0,5.7327,0.8006,4,0
5186,337.1218498,-0.174981898,12.5779,2.153,4,0,,,,,,,,,2038.0359,272.3849,4,0
5187,337.1226454,0.271052374,0.5384,0.0104,4,0,0.1191,0.0095,4,0,1.3094,0.0277,4,0,28.1702,0.6913,4,0
5188,337.1249628,-0.050122348,0.5889,0.0624,4,0,0.1833,0.0113,4,0,1.3837,0.0666,4,0,36.2397,1.3224,4,0
5189,337.1381675,0.010357404,1.5997,0.376,4,0,0.609,0.0544,4,0,2.8953,0.122,4,0,47.7227,4.1652,4,0
5190,337.1637521,0.079930615,0.4792,0.0302,4,0,0.1174,0.0087,4,0,1.3302,0.0306,4,0,11.4388,0.1601,4,0
5191,337.1723003,-0.058427105,1.6513,0.0978,4,0,0.7156,0.0775,4,0,,,,,91.046,14.053,4,0
5192,337.1759807,-0.061535723,0.9664,0.1986,4,0,0.196,0.0332,4,0,,,,,21.2748,3.9591,4,0
5193,337.1866676,-0.058945288,1.9272,0.2653,4,0,0.5229,0.0536,4,0,5.7809,0.3629,3,0,144.4994,3.1246,4,0
5194,337.1936864,-0.060044913,0.3273,0.0511,4,0,0.0621,0.0074,4,0,1.8841,0.0592,4,0,42.7874,2.7025,4,0
5195,337.2182645,-1.036913746,0.6346,0.0398,4,0,0.2625,0.0168,4,0,0.4133,0.0204,3,0,10.9324,0.2906,4,0
5196,337.2340558,-0.248828482,0.1363,0.0072,4,0,0.0425,0.0019,4,0,0.095,0.01,4,0,2.6579,0.0518,4,0
5197,337.238411,0.227372921,0.9571,0.0776,4,0,0.3448,0.055,4,0,2.1401,0.488,4,0,37.9566,0.9504,4,0
5198,337.2598166,-0.148951144,0.6103,0.0597,4,0,0.2091,0.0112,4,0,1.0673,0.0698,4,0,25.7225,0.8809,4,0
5199,337.2635902,-0.070013907,0.3083,0.0456,4,0,0.1069,0.0142,4,0,0.9178,0.0522,4,0,31.1481,1.1182,4,0
5200,337.2780078,-0.861694111,0.5333,0.1338,4,0,0.1567,0.0384,4,0,0.3561,0.0456,4,0,10.5436,0.7766,4,0
5201,337.2801881,-0.159767517,0.8995,0.2348,4,0,0.5764,0.0345,4,0,4.1814,0.1604,4,0,56.4825,8.065,4,0
5202,337.2831789,-0.38779338,0.6615,0.0484,4,0,0.2699,0.0204,4,0,0.7577,0.0462,4,0,15.1361,0.4554,4,0
5203,337.2846043,-0.112554481,1.04,0.2174,4,0,0.6933,0.1431,4,0,6.1729,1.005,4,0,152.3139,31.796,4,0
5204,337.3111841,-0.151417389,0.7415,0.0694,4,0,0.1735,0.0132,4,0,1.291,0.084,4,0,24.9024,1.3372,4,0
5205,337.3120559,-0.204553473,0.6185,0.0582,4,0,0.1472,0.0029,4,0,0.7729,0.0081,4,0,27.047,2.1285,4,0
5206,337.3545964,0.051648572,0.358,0.0433,4,0,0.0848,0.0058,4,0,0.8706,0.0291,4,0,20.757,0.9355,4,0
5207,337.3627852,0.014127084,0.1212,0.0057,4,0,0.0196,0.0024,4,0,0.1914,0.009,4,0,6.5563,0.1172,4,0
5208,337.3664223,-0.400997149,0.5904,0.05,4,0,0.0952,0.021,4,0,1.7724,0.1162,4,0,28.3552,0.9578,4,0
5209,337.3674454,-0.179440473,0.2218,0.0082,4,0,0.0564,0.0064,4,0,0.1953,0.0142,4,0,8.8976,0.4553,4,0
5210,337.4009485,0.363260721,4.0284,0.0248,4,0,0.7177,0.12,4,0,4.4496,0.2374,4,0,0.767,0.0213,4,0
5211,337.4021606,-0.40612263,3.78,0.6927,4,0,1.5991,0.4691,4,0,,,,,2313.5783,700.4896,4,0
5212,337.4117569,-0.401126495,1.7168,0.075,4,0,0.5131,0.0298,4,0,,,,,37.4207,6.4821,4,0
5213,337.4148321,0.03490865,0.2732,0.0809,4,0,0.0628,0.0099,4,0,0.608,0.0147,4,0,7.9529,0.4552,4,0
5214,337.4271464,-0.402097366,8.5058,0.5332,4,0,2.2601,0.1317,4,0,,,,,280.2654,11.3721,4,0
5215,337.4317601,-0.417154017,0.5312,0.0799,4,0,0.1397,0.019,4,0,0.2076,0.0298,3,0,5.9037,0.3282,4,0
5216,337.4340175,0.077205288,0.4,0.0455,4,0,0.1236,0.0147,4,0,0.5073,0.0381,4,0,27.7263,1.695,4,0
5217,337.4392754,-0.396635804,1.6905,0.0652,4,0,0.5119,0.0427,4,0,3.3717,0.1283,3,0,77.202,3.3188,4,0
5218,337.4664766,-0.23257954,0.0743,0.0538,4,0,0.0113,0.0014,4,0,0.0881,0.0112,4,0,4.9233,0.2062,4,0
5219,337.4772563,-0.533126368,3.6327,0.3754,4,0,0.992,0.0396,3,0,5.4934,1.0265,4,0,78.6252,4.795,4,0
5220,337.4810396,-0.525256534,0.9138,0.3232,4,0,0.1183,0.0206,3,0,0.4025,0.1866,4,0,11.0547,2.0788,4,0
5221,337.4875625,-0.175819087,0.0874,0.0159,4,0,0.0181,0.0041,4,0,0.1167,0.0127,4,0,8.753,0.4802,4,0
5222,337.50224,-0.299215208,0.4652,0.0207,4,0,0.0901,0.0138,4,0,0.3757,0.0462,4,0,7.4363,0.4568,4,0
5223,337.5074947,-0.291846864,0.4388,0.0114,4,0,0.0771,0.0138,4,0,0.5782,0.0464,4,0,11.2041,0.6048,4,0
5224,337.5553896,-0.680733846,0.9055,0.1179,4,0,0.2579,0.0142,4,0,0.3084,0.012,4,0,12.6279,1.438,4,0
5225,337.5594181,-0.197714544,0.4756,0.0688,4,0,0.1398,0.0135,4,0,0.4233,0.0274,4,0,10.9439,0.5745,4,0
5226,337.5618941,-0.448714376,0.229,0.0098,4,0,0.1221,0.0106,4,0,0.1929,0.0217,4,0,3.7812,0.2477,4,0
5227,337.5646263,-0.438673658,2.6459,0.035,4,0,1.0716,0.0794,4,0,3.7025,0.081,4,0,39.2933,1.4636,4,0
5228,337.5696706,0.011625041,0.4138,0.0465,4,0,0.0779,0.006,4,0,0.2808,0.0104,4,0,5.8046,0.1422,4,0
5229,337.5768059,0.017648448,0.0825,0.0136,4,0,0.009,0.002,4,0,0.0627,0.0104,4,0,1.721,0.024,4,0
5230,337.5831485,-0.069592514,0.8403,0.2302,4,0,0.345,0.036,4,0,1.831,0.0918,4,0,40.9182,3.1968,4,0
5231,337.5903297,-0.016600968,0.0644,0.0069,4,0,0.0133,0.0027,4,0,0.0607,0.0058,4,0,1.5229,0.181,4,0
5232,337.5944715,0.51149405,0.4379,0.0314,4,0,0.2182,0.0511,4,0,0.6699,0.1558,4,0,4.769,0.2424,4,0
5233,337.616389,-0.062804767,2.6096,0.1117,4,0,1.4429,0.281,4,0,,,,,588.8311,77.3424,4,0
5234,337.6297889,-0.018814293,0.9874,0.126,4,0,0.3248,0.0158,4,0,0.8315,0.0356,4,0,13.9359,0.548,4,0
5235,337.6649806,-0.175386484,1.1971,0.0642,4,0,0.7015,0.035,4,0,8.5982,0.115,4,0,220.7106,6.386,4,0
5236,337.6650109,0.142413889,0.6486,0.0342,4,0,0.4053,0.0482,4,0,1.4887,0.0946,4,0,3.3448,0.109,4,0
5237,337.6689215,0.215407034,0.2385,0.0184,4,0,0.032,0.0041,4,0,0.7913,0.0369,4,0,12.5753,0.3999,4,0
5238,337.6715956,-0.193671358,0.2838,0.0619,4,0,0.0484,0.0184,4,0,0.5313,0.1276,4,0,21.8749,4.0984,4,0
5239,337.6750502,0.018991795,0.5633,0.0201,4,0,0.115,0.0058,4,0,0.6413,0.0253,4,0,19.7019,0.8142,4,0
5240,337.680602,0.221987722,0.2484,0.047,4,0,0.1235,0.0048,4,0,2.4545,0.0239,4,0,11.237,0.3714,4,0
5241,337.6895595,0.02658051,0.8328,0.0404,4,0,0.1695,0.0142,4,0,0.905,0.0323,4,0,29.6334,0.527,4,0
5242,337.7050277,-0.057239356,2.1818,0.2454,4,0,1.6366,0.0712,4,0,,,,,741.9388,10.2331,4,0
5243,337.7084413,0.09346598,0.9347,0.0358,4,0,0.6815,0.0489,4,0,,,,,108.3744,6.4876,4,0
5244,337.7106853,0.085403885,0.5192,0.0738,4,0,0.1045,0.021,4,0,5.0444,0.399,3,0,798.2663,11.4999,4,0
5245,337.7138826,0.090522263,0.2036,0.0239,4,0,0.0071,0.0012,4,0,0.1962,0.0162,3,0,233.7692,181.5469,4,0
5246,337.7819875,0.004406695,0.3153,0.0371,4,0,0.1065,0.0084,4,0,0.7915,0.0284,4,0,13.7986,0.8763,4,0
5247,337.7831251,-0.508435481,2.2736,0.0736,4,0,0.9077,0.0353,4,0,1.804,0.0962,4,0,25.3709,1.357,4,0
5248,337.8037119,-0.916260883,0.1876,0.0066,4,0,0.0629,0.0048,4,0,0.208,0.0117,4,0,3.8775,0.1582,4,0
5249,337.8124449,-0.917015617,0.2073,0.04,4,0,0.0791,0.0072,4,0,0.0716,0.0088,4,0,1.5679,0.1053,4,0
5250,337.8268803,-0.031666363,0.4144,0.0275,4,0,0.1661,0.0098,4,0,1.5627,0.041,4,0,33.1416,0.7418,4,0
5251,337.8468621,-0.367683282,6.5907,3.2166,4,0,,,,,,,,,313.3081,221.2099,4,0
5252,337.8554428,-0.118197077,0.3246,0.0431,4,0,0.059,0.0034,4,0,0.4894,0.0381,4,0,17.8253,0.5686,4,0
5253,337.8868776,-0.131590104,0.1246,0.0022,4,0,0.024,0.0013,4,0,0.2743,0.0132,4,0,7.5668,0.3867,4,0
5254,337.9043991,-0.443253111,5.7936,0.4836,4,0,,,,,,,,,143.8778,32.1932,4,0
5255,337.9206468,-0.493151963,5.8713,0.3686,4,0,,,,,,,,,131.2158,14.4934,4,0
5256,337.9349825,0.360969753,0.8408,0.011,4,0,0.409,0.0146,4,0,1.7468,0.031,4,0,23.1589,0.6675,4,0
5257,337.9839765,-0.146638617,0.4562,0.093,4,0,0.0587,0.0092,4,0,1.6428,0.0981,4,0,23.0206,1.3928,4,0
5258,337.9867097,-0.142769205,1.1882,0.0688,4,0,0.1992,0.0102,4,0,2.4705,0.0834,4,0,47.8528,2.2491,4,0
5259,337.9939291,0.077026626,9.7462,0.194,4,0,,,,,,,,,383.9801,19.924,4,0
5260,337.9953326,0.08370991,0.3438,0.0608,4,0,0.0259,0.01,3,0,-0.2478,0.0,1,0,1.064,2.168,4,0
5261,338.0003917,-0.149405599,2.4813,0.1573,4,0,0.7814,0.034,4,0,6.5795,0.39,4,0,236.4782,8.1906,4,0
5262,338.0059562,-0.02518055,0.6034,0.0257,4,0,0.1565,0.0208,4,0,2.6894,0.1567,4,0,52.2914,3.9452,4,0
5263,338.0065215,0.018051105,2.8777,0.0853,4,0,0.8721,0.0414,4,0,,,,,208.7748,5.8465,4,0
5264,338.0639253,-0.068690401,2.6216,0.2488,4,0,1.3486,0.0918,4,0,10.6799,0.2814,4,0,152.5573,13.4708,4,0
5265,338.0727126,0.013215724,2.1175,0.5986,4,0,1.0123,0.1341,4,0,14.119,0.9791,4,0,938.2811,88.3198,4,0
5266,338.1117485,-0.191135054,0.7809,0.0576,4,0,0.2911,0.0235,4,0,3.5482,0.0999,4,0,53.0404,1.6796,4,0
5267,338.1393435,-0.147378177,0.2186,0.0213,4,0,0.0546,0.0036,4,0,0.4652,0.0104,4,0,8.4783,0.2402,4,0
5268,338.146612,-0.171529218,0.8288,0.0658,4,0,0.2576,0.0211,4,0,2.6561,0.1308,4,0,49.1593,1.7767,4,0
5269,338.1745085,-0.115881915,0.2282,0.0438,4,0,0.0813,0.0046,4,0,0.9957,0.0332,4,0,8.8347,0.3202,4,0
5270,338.1805235,0.978621479,0.1717,0.028,4,0,0.0361,0.0021,4,0,0.1709,0.0089,4,0,0.5916,0.1626,4,0
5271,338.2175525,-0.532282705,0.1172,0.0144,4,0,0.0321,0.0031,4,0,0.0957,0.0061,4,0,1.2399,0.1068,4,0
5272,338.2614707,-0.275140117,0.3373,0.0204,4,0,0.1726,0.0355,4,0,0.5159,0.0513,4,0,23.3788,3.7,4,0
5273,338.2629818,-0.363212447,0.2467,0.0396,4,0,0.2537,0.0041,4,0,4.1614,0.0254,4,0,30.3996,1.2721,4,0
5274,338.267584,0.256499231,0.4029,0.0443,4,0,0.0833,0.0172,4,0,0.1853,0.0321,4,0,6.5131,0.0642,4,0
5275,338.2707791,-0.293777102,1.0902,0.0354,4,0,0.4454,0.0386,4,0,2.9504,0.101,4,0,75.2623,3.2772,4,0
5276,338.2892588,-0.37161475,1.3112,0.2157,4,0,0.6099,0.0357,4,0,4.5381,0.1464,4,0,61.3339,3.9764,4,0
5277,338.305454,-0.324164006,0.2446,0.0274,4,0,0.0775,0.0127,4,0,0.4256,0.0369,4,0,17.8377,1.579,4,0
5278,338.3245845,0.15488515,1.5427,0.0459,4,0,0.6415,0.037,4,0,,,,,103.0083,2.9749,4,0
5279,338.3302783,0.178929698,0.8271,0.2418,4,0,0.1159,0.0186,4,0,1.0729,0.101,4,0,18.9159,1.715,4,0
5280,338.3337756,0.131289158,2.056,0.0396,4,0,0.7619,0.0416,4,0,,,,,685.2656,11.1621,4,0
5281,338.3446883,0.170099131,0.7192,0.0947,4,0,0.2658,0.0222,3,0,2.7416,0.1013,3,0,31.0926,2.4577,4,0
5282,338.3513314,-0.544607945,0.0758,0.0246,4,0,0.0186,0.0042,4,0,0.0353,0.0058,4,0,0.774,0.0697,4,0
5283,338.3529069,0.147897286,1.2257,0.3782,4,0,,,,,,,,,57.7716,7.8931,4,0
5284,338.3560486,0.154368852,2.7105,0.5803,4,0,,,,,,,,,73.1306,18.3302,4,0
5285,338.3586037,-0.857858436,0.5539,0.0116,4,0,0.1985,0.0078,4,0,0.2636,0.0117,4,0,6.0539,0.1763,4,0
5286,338.3591898,-0.095424215,0.3475,0.058,4,0,0.4354,0.0584,4,0,6.2581,0.6607,4,0,15.0646,4.6644,4,0
5287,338.3618118,0.140661913,1.3642,0.1132,4,0,,,,,,,,,123.026,4.0976,4,0
5288,338.3739008,-0.151645488,0.9985,0.1196,4,0,0.8515,0.0587,4,0,,,,,126.1402,3.995,4,0
5289,338.3826849,0.163334715,1.4864,0.1206,4,0,,,,,,,,,52.803,6.2384,4,0
5290,338.3989962,-0.407884696,3.065,0.0926,4,0,0.9782,0.0329,4,0,,,,,72.8479,0.8994,4,0
5291,338.4054204,-0.202520249,2.5429,0.1261,4,0,,,,,,,,,205.5818,24.1041,4,0
5292,338.4088635,0.183316593,2.1135,0.1232,4,0,0.473,0.003,3,0,,,,,113.5487,4.2982,4,0
5293,338.4320112,0.014450693,2.1488,0.2123,4,0,1.0808,0.1884,4,0,,,,,291.8594,14.8746,4,0
5294,338.4356851,0.058794784,4.978,0.6308,4,0,,,,,,,,,882.1689,24.4621,4,0
5295,338.4610014,-0.258250961,1.5256,0.0914,4,0,0.467,0.0258,4,0,4.8622,0.2391,4,0,130.243,1.29,4,0
5296,338.4758702,0.041358483,1.8997,0.3481,4,0,1.2722,0.2273,4,0,12.3778,1.7693,4,0,136.1868,15.5421,4,0
5297,338.488845,0.044982748,1.2623,0.0473,4,0,0.3764,0.0352,4,0,3.6736,0.145,4,0,90.0408,5.9896,4,0
5298,338.5304286,0.213122166,0.7105,0.1289,4,0,0.4163,0.049,4,0,2.1368,0.1984,4,0,43.7771,4.843,4,0
5299,338.5546868,-0.416679801,0.7627,0.0504,4,0,0.1795,0.022,4,0,0.2278,0.0043,4,0,8.5009,0.2913,4,0
5300,338.5577999,-0.641901424,0.3218,0.0276,4,0,0.0947,0.0152,4,0,0.1467,0.0138,4,0,4.4752,0.1717,4,0
5301,338.5673608,-0.158826743,1.9467,0.1836,4,0,0.7356,0.0137,3,0,4.113,0.0365,3,0,59.5944,1.6007,4,0
5302,338.5682961,-0.144975081,7.7392,0.221,4,0,,,,,,,,,864.9769,61.0954,4,0
5303,338.5722884,0.059056186,0.1416,0.0151,4,0,0.0454,0.0034,4,0,0.5183,0.0323,4,0,8.281,0.4934,4,0
5304,338.5727905,0.069080939,0.1477,0.0028,4,0,0.0239,0.0026,4,0,0.254,0.015,4,0,4.7249,0.1976,4,0
5305,338.5745727,0.551019665,0.3126,0.0452,4,0,0.1242,0.0068,4,0,0.5529,0.0202,4,0,4.3951,0.0964,4,0
5306,338.5752119,0.052006676,0.7662,0.0214,4,0,0.1697,0.0072,4,0,2.6976,0.1136,4,0,39.8804,1.0722,4,0
5307,338.5951248,-0.004143853,1.7705,0.2494,4,0,0.5042,0.0601,4,0,5.1427,0.1648,4,0,87.8761,7.5078,4,0
5308,338.6319077,-1.003554439,0.853,0.012,4,0,0.2974,0.0144,4,0,1.8151,0.021,4,0,21.3398,0.4376,4,0
5309,338.638485,-0.999301326,0.6835,0.0286,4,0,0.1901,0.0078,4,0,0.5082,0.023,4,0,7.5993,0.4288,4,0
5310,338.6800417,-0.131993128,0.4158,0.1345,4,0,0.0847,0.013,4,0,1.8902,0.1584,4,0,52.4139,2.8836,4,0
5311,338.6810943,-0.084785342,1.7483,0.0375,4,0,0.9681,0.0407,4,0,,,,,238.1202,2.9228,4,0
5312,338.7025671,-0.996170654,0.0892,0.0116,4,0,0.0341,0.0055,4,0,0.0649,0.0087,4,0,1.1942,0.1414,4,0
5313,338.7171422,0.788989518,0.1164,0.0424,4,0,0.035,0.0019,4,0,0.4289,0.0186,4,0,1.2063,0.0568,4,0
5314,338.7300488,0.528965204,0.2827,0.0169,4,0,0.1187,0.0157,4,0,0.7253,0.068,4,0,12.4344,1.3347,4,0
5315,338.7558457,-1.01484607,0.2305,0.012,3,0,0.0639,0.004,4,0,0.1779,0.0014,4,0,2.9054,0.2775,4,0
5316,338.7676685,-1.011113127,0.1653,0.0193,3,0,0.049,0.0059,4,0,0.1749,0.0446,4,0,8.4645,0.3188,4,0
5317,338.7754211,-0.135856981,0.3826,0.0778,4,0,0.107,0.0132,4,0,0.1575,0.0185,4,0,11.5098,0.7677,4,0
5318,338.8013758,0.481310014,0.4109,0.032,4,0,0.1523,0.0174,4,0,1.1855,0.0262,4,0,20.2108,1.8315,4,0
5319,338.8125002,0.126917304,0.2921,0.0322,4,0,0.0957,0.0084,4,0,0.6735,0.0236,4,0,15.9645,0.1913,4,0
5320,338.8497226,0.407950865,7.5873,0.5576,4,0,3.2686,0.3544,4,0,,,,,467.6827,22.0162,4,0
5321,338.8710008,0.023962344,1.2855,0.1929,4,0,0.3431,0.0108,4,0,0.629,0.0328,4,0,27.161,0.6666,4,0
5322,338.8748294,0.082089618,0.3023,0.0196,4,0,0.0868,0.01,4,0,0.464,0.007,4,0,14.2437,0.3127,4,0
5323,338.8874791,-0.604239359,0.5798,0.0748,4,0,0.173,0.0083,4,0,0.4652,0.0162,4,0,11.5274,0.2212,4,0
5324,338.9025392,0.348509765,0.8186,0.177,4,0,0.1279,0.0113,4,0,1.5349,0.1786,4,0,37.4814,2.4922,4,0
5325,338.9141888,0.547155238,1.5195,0.223,4,0,0.2724,0.0463,4,0,,,,,42.9282,3.9953,4,0
5326,338.9166056,0.382900119,1.1948,0.1564,4,0,0.6114,0.0342,4,0,,,,,269.9383,11.91,4,0
5327,338.9216768,0.624448025,6.8061,0.0582,4,0,,,,,,,,,286.8859,12.9462,4,0
5328,338.924032,0.562494326,4.4787,0.2182,4,0,0.3486,0.0493,4,0,,,,,120.7246,8.555,4,0
5329,338.9245254,-0.503547488,2.8609,0.1394,4,0,0.9737,0.0498,4,0,6.4501,0.4056,4,0,68.0473,2.4966,4,0
5330,338.92753,0.387035195,0.5399,0.0864,4,0,0.1935,0.0566,4,0,1.9808,0.5824,3,0,44.1231,10.8987,4,0
5331,338.9276662,-0.373927883,0.43,0.026,4,0,0.1391,0.0049,4,0,0.2939,0.0096,4,0,2.4557,0.1106,4,0
5332,338.9301675,0.556371297,0.538,0.0322,4,0,0.0448,0.0094,4,0,0.6883,0.0,1,0,-6.3657,14.6399,4,0
5333,338.9339349,-0.062966534,3.4343,0.3944,4,0,,,,,,,,,203.3646,8.1197,4,0
5334,338.9356247,-0.488491322,1.7432,0.1578,4,0,0.6267,0.047,4,0,6.2963,0.223,4,0,53.917,1.7554,4,0
5335,338.9435252,-0.483322977,1.0442,0.2826,4,0,0.3023,0.0963,4,0,0.6756,0.2062,4,0,19.5955,3.2408,4,0
5336,338.9572038,0.734558689,0.1943,0.0493,4,0,0.1095,0.0144,4,0,0.4995,0.0424,4,0,3.0211,0.4122,4,0
5337,338.9573872,-0.030610271,0.976,0.3273,4,0,0.3151,0.088,4,0,2.1177,0.5566,4,0,49.3782,8.5395,4,0
5338,338.974533,0.854773672,0.0663,0.0059,4,0,0.0172,0.0012,4,0,0.0517,0.0023,4,0,0.1878,0.0771,4,0
5339,338.9890433,0.711163595,0.3521,0.0854,4,0,0.1192,0.0192,4,0,1.0253,0.048,4,0,4.2878,0.827,4,0
5340,338.999703,0.430444495,0.3919,0.035,4,0,0.1361,0.012,4,0,0.2929,0.0111,4,0,5.0669,0.3641,4,0
5341,339.0102566,0.43662476,4.364,0.4984,4,0,1.6021,0.0532,4,0,8.2985,0.3505,4,0,92.5115,2.0985,4,0
5342,339.0140139,0.5182806,0.4924,0.0906,4,0,0.1529,0.0205,4,0,0.6598,0.0312,4,0,4.8458,0.5371,4,0
5343,339.0367045,0.029601749,0.7035,0.0862,4,0,0.2759,0.021,4,0,0.8454,0.0368,4,0,0.3888,0.0218,4,0
5344,339.0502077,-0.316728562,1.0157,0.0712,4,0,0.2604,0.0084,4,0,1.6058,0.039,4,0,55.7718,0.9914,4,0
5345,339.0554087,0.914822932,3.6252,0.043,4,0,0.9632,0.1178,4,0,1.0817,0.0093,4,0,0.0373,0.019,4,0
5346,339.0634614,0.151041685,0.4402,0.0104,4,0,0.0864,0.0083,4,0,0.9744,0.0286,4,0,23.8236,0.7238,4,0
